Image,Name,Face,CorrAns,Match,Face_onset,CResponse_onset,IResponse_onset,Match.thisRepN,Match.thisTrialN,Match.thisN,Match.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,p1.started,p1.stopped,MatchInstructions.started,MatchInstructions.stopped,Name1.started,Name1.stopped,Face_Relevance.started,Face_Relevance.stopped,MismatchInstructions.started,MismatchInstructions.stopped,Rest_trainingInstruct.started,Rest_trainingInstruct.stopped,next8.keys,next8.rt,next8.started,next8.stopped,Ready.started,Ready.stopped,delay_one_picked,delay_two_picked,blank0.started,blank0.stopped,FixationCross1.started,FixationCross1.stopped,Name3.started,Name3.stopped,Face_Relevance3.started,Face_Relevance3.stopped,responseTime.started,responseTime.stopped,resp.keys,resp.corr,resp.started,resp.stopped,Accuracy.started,Accuracy.stopped,resp.rt,questions.started,questions.stopped,p2.started,p2.stopped,FixationCross3.started,FixationCross3.stopped,port_Face_onset.started,port_Face_onset.stopped,Name4.started,Name4.stopped,Face_Relevance4.started,Face_Relevance4.stopped,responseTime2.started,responseTime2.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,p3.started,p3.stopped,Finish.started,Finish.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
Self.png,You,,,,,,,0,0,0,0,,,,,,,,,,,,,28.373005799992825,None,0.011553400006960146,0.5402513000008184,36.940178399992874,None,54.366903999994975,None,54.366903999994975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,49,p11,2022_Mar_16_1422,training+cueing,2021.1.4,59.7573255020275,
Friend.png,Friend,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,74.2692332000006,None,74.2692332000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,49,p11,2022_Mar_16_1422,training+cueing,2021.1.4,59.7573255020275,
Stranger.png,Stranger,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,94.2649825999979,None,94.2649825999979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,49,p11,2022_Mar_16_1422,training+cueing,2021.1.4,59.7573255020275,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,0,0,0,11,,,,,,,,,,,,,,,114.21631649999472,None,188.72043049999047,None,space,2.0535758000041824,2.008621899993159,None,192.78880159999244,None,1.706,1.975,195.79974930000026,None,196.4313264999946,196.94317279999086,196.92650509999658,197.0432276999927,196.92650509999658,197.0432276999927,197.02651729999343,None,None,0,197.02651729999343,None,198.74318169998878,None,,,,,,,,,,,,,,,,,,,,,,,,,m,49,p11,2022_Mar_16_1422,training+cueing,2021.1.4,59.7573255020275,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,1.416,1.701,199.14491329999873,None,199.68157529999735,200.1955209000007,200.17883489999804,200.29557119999663,200.17883489999804,200.29557119999663,200.2788642999949,None,None,0,200.2788642999949,None,201.6966437999945,None,,,,,,,,,,,,,,,,,,,,,,,,,m,49,p11,2022_Mar_16_1422,training+cueing,2021.1.4,59.7573255020275,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,1.624,2.123,202.0973884999985,None,202.6395126999996,203.14762769998924,203.13099399999192,203.24776810000185,203.13099399999192,203.24776810000185,203.23101920000045,None,c,0,203.23101920000045,None,203.96493349999946,None,0.7120655000035185,,,,,,,,,,,,,,,,,,,,,,,,m,49,p11,2022_Mar_16_1422,training+cueing,2021.1.4,59.7573255020275,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,1.632,1.254,204.36542219998955,None,204.90126430000237,205.41594929998973,205.39929299999494,205.51603119999345,205.39929299999494,205.51603119999345,205.49932609999087,None,m,1,205.49932609999087,None,206.16508209999301,None,0.6357712000026368,,,,,,,,,,,,,,,,,,,,,,,,m,49,p11,2022_Mar_16_1422,training+cueing,2021.1.4,59.7573255020275,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1.663,1.627,206.56692040000053,None,207.10553919999802,207.6176024000015,207.60108369999216,207.70094949999475,207.60108369999216,207.70094949999475,207.70094949999475,None,m,0,207.70094949999475,None,208.48519019999367,None,0.7541605000005802,,,,,,,,,,,,,,,,,,,,,,,,m,49,p11,2022_Mar_16_1422,training+cueing,2021.1.4,59.7573255020275,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,1.523,1.256,208.8857057999994,None,209.42186550000042,209.93598769999517,209.91928879999614,210.0192909999896,209.91928879999614,210.0192909999896,210.0192909999896,None,m,1,210.0192909999896,None,210.85193340000114,None,0.8038317000027746,,,,,,,,,,,,,,,,,,,,,,,,m,49,p11,2022_Mar_16_1422,training+cueing,2021.1.4,59.7573255020275,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,1.563,1.263,211.25351889999,None,211.78672740000184,212.28759209999407,212.27090139999927,212.38765229999262,212.27090139999927,212.38765229999262,212.38765229999262,None,c,1,212.38765229999262,None,213.28837059999933,None,0.8834118000086164,,,,,,,,,,,,,,,,,,,,,,,,m,49,p11,2022_Mar_16_1422,training+cueing,2021.1.4,59.7573255020275,
