Image,Name,Face,CorrAns,Match,Face_onset,CResponse_onset,IResponse_onset,Match.thisRepN,Match.thisTrialN,Match.thisN,Match.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,p1.started,p1.stopped,MatchInstructions.started,MatchInstructions.stopped,Name1.started,Name1.stopped,Face_Relevance.started,Face_Relevance.stopped,MismatchInstructions.started,MismatchInstructions.stopped,Rest_trainingInstruct.started,Rest_trainingInstruct.stopped,next8.keys,next8.rt,next8.started,next8.stopped,Ready.started,Ready.stopped,delay_one_picked,delay_two_picked,blank0.started,blank0.stopped,FixationCross1.started,FixationCross1.stopped,Name3.started,Name3.stopped,Face_Relevance3.started,Face_Relevance3.stopped,responseTime.started,responseTime.stopped,resp.keys,resp.corr,resp.started,resp.stopped,Accuracy.started,Accuracy.stopped,resp.rt,questions.started,questions.stopped,p2.started,p2.stopped,FixationCross3.started,FixationCross3.stopped,port_Face_onset.started,port_Face_onset.stopped,Name4.started,Name4.stopped,Face_Relevance4.started,Face_Relevance4.stopped,responseTime2.started,responseTime2.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,p3.started,p3.stopped,Finish.started,Finish.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
Friend.png,Friend,,,,,,,0,0,0,1,,,,,,,,,,,,,15.17316950019449,None,0.014533299952745438,0.5399519000202417,33.26266400003806,None,46.54782210011035,None,46.54782210011035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p20,2022_Apr_28_1044,training+cueing,2021.1.4,60.02141566443008,
Stranger.png,Stranger,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,66.44878870015964,None,66.44878870015964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p20,2022_Apr_28_1044,training+cueing,2021.1.4,60.02141566443008,
Self.png,You,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,86.43732989998534,None,86.43732989998534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p20,2022_Apr_28_1044,training+cueing,2021.1.4,60.02141566443008,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,106.3993071001023,None,153.34973610006273,None,space,1.9189784999471158,2.0082242998760194,None,157.2694263001904,None,1.431,1.912,160.28405870008282,None,160.9115278001409,161.42235190002248,161.40567590016872,161.52232540003024,161.40567590016872,161.52232540003024,161.50565900001675,None,None,0,161.50565900001675,None,162.93871000013314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,p20,2022_Apr_28_1044,training+cueing,2021.1.4,60.02141566443008,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,1.547,1.386,163.3403315001633,None,163.87026970018633,164.37441070005298,164.3577756001614,164.47444920009002,164.3577756001614,164.47444920009002,164.45777700003237,None,c,0,164.45777700003237,None,165.2084088001866,None,0.731788800098002,,,,,,,,,,,,,,,,,,,,,,,,,,p20,2022_Apr_28_1044,training+cueing,2021.1.4,60.02141566443008,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,1.704,1.82,165.6086747001391,None,166.1411888001021,166.64270270010456,166.62601900007576,166.7260764001403,166.62601900007576,166.7260764001403,166.7260764001403,None,m,1,166.7260764001403,None,167.44194330018945,None,0.6875813000369817,,,,,,,,,,,,,,,,,,,,,,,,,,p20,2022_Apr_28_1044,training+cueing,2021.1.4,60.02141566443008,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,1.679,1.222,167.84356850013137,None,168.36972529999912,168.87764080008492,168.86095340014435,168.9610572999809,168.86095340014435,168.9610572999809,168.9610572999809,None,c,1,168.9610572999809,None,169.82835120009258,None,0.8366634999401867,,,,,,,,,,,,,,,,,,,,,,,,,,p20,2022_Apr_28_1044,training+cueing,2021.1.4,60.02141566443008,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,0,0,0,0,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,1.697,2.496,170.2286355001852,None,170.76156010013074,171.2627389000263,171.2460444001481,171.36277490016073,171.2460444001481,171.36277490016073,171.34607070009224,None,m,1,171.34607070009224,None,172.19534830003977,None,0.819656299892813,,,,,,,,,,,,,,,,,,,,,,,,,,p20,2022_Apr_28_1044,training+cueing,2021.1.4,60.02141566443008,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,1.769,1.593,172.59706390020438,None,173.12993490020745,173.63110800017603,173.61442620004527,173.73110299999826,173.61442620004527,173.73110299999826,173.71444460004568,None,c,1,173.71444460004568,None,175.0821842001751,None,1.3471739999949932,,,,,,,,,,,,,,,,,,,,,,,,,,p20,2022_Apr_28_1044,training+cueing,2021.1.4,60.02141566443008,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1.795,1.368,175.48241350008175,None,176.0146129000932,176.5164835001342,176.49985210015438,176.59983200021088,176.49985210015438,176.59983200021088,176.59983200021088,None,c,1,176.59983200021088,None,177.4338450001087,None,0.8137898000422865,,,,,,,,,,,,,,,,,,,,,,,,,,p20,2022_Apr_28_1044,training+cueing,2021.1.4,60.02141566443008,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,0,0,0,0,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,1.431,1.436,177.83439400000498,None,178.37299110018648,178.88487140019424,178.86819260008633,178.96822580019943,178.86819260008633,178.96822580019943,178.96822580019943,None,m,1,178.96822580019943,None,179.73554980009794,None,0.7493249999824911,,,,,,,,,,,,,,,,,,,,,,,,,,p20,2022_Apr_28_1044,training+cueing,2021.1.4,60.02141566443008,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,0,8,8,11,,,,,,,,,,,,,,,,,,,,,,,,,1.792,1.813,180.13576570013538,None,180.67842120002024,181.18654230004176,181.1698448001407,181.2866064000409,181.1698448001407,181.2866064000409,181.26988240005448,None,c,1,181.26988240005448,None,182.1859971000813,None,0.8957803999073803,,,,,,,,,,,,,,,,,,,,,,,,,,p20,2022_Apr_28_1044,training+cueing,2021.1.4,60.02141566443008,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,1.753,1.486,182.58754230011255,None,183.1367372001987,183.6383053001482,183.6216925000772,183.73846510006115,183.6216925000772,183.73846510006115,183.7216560000088,None,c,1,183.7216560000088,None,184.35509410011582,None,0.6043194001540542,,,,,,,,,,,,,,,,,,,,,,,,,,p20,2022_Apr_28_1044,training+cueing,2021.1.4,60.02141566443008,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,1.791,1.33,184.7559009999968,None,185.2836596001871,185.78979980014265,185.77317370008677,185.88988450006582,185.77317370008677,185.88988450006582,185.87320830021054,None,c,0,185.87320830021054,None,187.1909076999873,None,1.3003477999009192,,,,,,,,,,,,,,,,,,,,,,,,,,p20,2022_Apr_28_1044,training+cueing,2021.1.4,60.02141566443008,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,0,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,1.436,1.978,187.5911845001392,None,188.11945420014672,188.62521299999207,188.6085497001186,188.7252689001616,188.6085497001186,188.7252689001616,188.70857690018602,None,c,1,188.70857690018602,None,189.63439370016567,None,0.8972751998808235,,,,,,,,,,,,,,,,,,,,,,,,,,p20,2022_Apr_28_1044,training+cueing,2021.1.4,60.02141566443008,
