Image,Name,Face,CorrAns,Match,Face_onset,CResponse_onset,IResponse_onset,Match.thisRepN,Match.thisTrialN,Match.thisN,Match.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,p1.started,p1.stopped,MatchInstructions.started,MatchInstructions.stopped,Name1.started,Name1.stopped,Face_Relevance.started,Face_Relevance.stopped,MismatchInstructions.started,MismatchInstructions.stopped,Rest_trainingInstruct.started,Rest_trainingInstruct.stopped,next8.keys,next8.rt,next8.started,next8.stopped,Ready.started,Ready.stopped,delay_one_picked,delay_two_picked,blank0.started,blank0.stopped,FixationCross1.started,FixationCross1.stopped,Name3.started,Name3.stopped,Face_Relevance3.started,Face_Relevance3.stopped,responseTime.started,responseTime.stopped,resp.keys,resp.corr,resp.started,resp.stopped,Accuracy.started,Accuracy.stopped,resp.rt,questions.started,questions.stopped,p2.started,p2.stopped,FixationCross3.started,FixationCross3.stopped,port_Face_onset.started,port_Face_onset.stopped,Name4.started,Name4.stopped,Face_Relevance4.started,Face_Relevance4.stopped,responseTime2.started,responseTime2.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,p3.started,p3.stopped,Finish.started,Finish.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,1.766,1.267,188.90977790020406,None,189.44335260009393,189.9432701000478,189.9432701000478,190.0433139000088,189.9432701000478,190.0433139000088,190.0433139000088,None,c,1,190.0433139000088,None,190.7252539000474,None,0.6623330998700112,,,,,,,,,,,,,,,,,,,,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,1.66,1.489,191.12745100003667,None,191.67840690002777,192.1781137001235,192.16140460013412,192.27815530006774,192.16140460013412,192.27815530006774,192.27815530006774,None,None,0,192.27815530006774,None,193.95628250017762,None,,,,,,,,,,,,,,,,,,,,,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,1.411,1.748,194.36366310017183,None,194.89251819998026,195.39731370005757,195.38055390003137,195.49699250003323,195.38055390003137,195.49699250003323,195.48020640015602,None,m,1,195.48020640015602,None,196.4977437001653,None,0.9854717999696732,,,,,,,,,,,,,,,,,,,,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,0,0,0,0,0,11,11,3,,,,,,,,,,,,,,,,,,,,,,,,,1.476,2.03,196.89823450008407,None,197.42413659999147,197.93242259998806,197.9157730001025,198.01583960000426,197.9157730001025,198.01583960000426,198.01583960000426,None,m,1,198.01583960000426,None,199.2830914000515,None,1.2497074001003057,,,,,,,,,,,,,,,,,,,,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,245.6664933001157,None,1.518,1.606,249.18765279999934,None,,,,,,,,,,,,,,,,199.68369200010784,None,0.014328790362924337,0.5125972903333604,249.82004070002586,250.320298000006,0.49925980996340513,0.9993240099865943,250.30346429999918,250.41999140009284,250.30346429999918,250.41999140009284,250.41999140009284,None,m,1,1.1654711000155658,250.41999140009284,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,1.546,1.247,251.71118840016425,None,,,,,,,,,,,,,,,,,,,,252.2634848000016,252.77172030019574,0.49950586003251374,0.9999343601521105,252.73849270003848,252.83850349998102,252.73849270003848,252.83850349998102,252.83850349998102,None,m,0,1.3711394001729786,252.83850349998102,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,0,2,2,9,,,,,,,,,,,,,,,,,,,,,1.508,1.797,254.34661460015923,None,,,,,,,,,,,,,,,,,,,,254.88412980013527,255.39051470020786,0.5128809702582657,1.0131348702125251,255.37380570010282,255.47359060007147,255.37380570010282,255.47359060007147,255.47359060007147,None,c,1,1.0238743000663817,255.47359060007147,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,0,3,3,11,,,,,,,,,,,,,,,,,,,,,1.784,1.284,256.6304154000245,None,,,,,,,,,,,,,,,,,,,,257.1690810001455,257.67531489999965,0.510033970233053,1.0103710701223463,257.6585809001699,257.7753854000475,257.6585809001699,257.7753854000475,257.7586907001678,None,m,0,0.8029922000132501,257.7586907001678,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,0,0,0,0,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,1.427,1.296,258.69974440010265,None,,,,,,,,,,,,,,,,,,,,259.238385300152,259.7435352001339,0.5093401700723916,1.010322670219466,259.7268236000091,259.82683160016313,259.7268236000091,259.82683160016313,259.82683160016313,None,None,0,,259.82683160016313,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,,,,,0,5,5,6,,,,,,,,,,,,,,,,,,,,,1.508,2.01,261.3679024002049,None,,,,,,,,,,,,,,,,,,,,261.91576060000807,262.42853550007567,0.5086224700789899,1.0093468700069934,262.4119096000213,262.5124981000554,262.4119096000213,262.5124981000554,262.5124981000554,None,c,0,1.2649224000051618,262.5124981000554,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
