Image,Name,Face,CorrAns,Match,Face_onset,CResponse_onset,IResponse_onset,Match.thisRepN,Match.thisTrialN,Match.thisN,Match.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,p1.started,p1.stopped,MatchInstructions.started,MatchInstructions.stopped,Name1.started,Name1.stopped,Face_Relevance.started,Face_Relevance.stopped,MismatchInstructions.started,MismatchInstructions.stopped,Rest_trainingInstruct.started,Rest_trainingInstruct.stopped,next8.keys,next8.rt,next8.started,next8.stopped,Ready.started,Ready.stopped,delay_one_picked,delay_two_picked,blank0.started,blank0.stopped,FixationCross1.started,FixationCross1.stopped,Name3.started,Name3.stopped,Face_Relevance3.started,Face_Relevance3.stopped,responseTime.started,responseTime.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,Accuracy.started,Accuracy.stopped,questions.started,questions.stopped,p2.started,p2.stopped,FixationCross3.started,FixationCross3.stopped,port_Face_onset.started,port_Face_onset.stopped,Name4.started,Name4.stopped,Face_Relevance4.started,Face_Relevance4.stopped,responseTime2.started,responseTime2.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response.rt,p3.started,p3.stopped,Finish.started,Finish.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,1.611,1.407,115.93548300000839,None,116.46486700000241,116.969113500003,116.9524337000039,117.06907700000738,116.9524337000039,117.06907700000738,117.05241489999753,None,m,1,0.9641004000004614,117.05241489999753,None,118.03486650000559,None,,,,,,,,,,,,,,,,,,,,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,0,8,8,10,,,,,,,,,,,,,,,,,,,,,,,,,1.671,1.486,118.43674230000761,None,118.96923800000513,119.47081720001006,119.45409140000993,119.57084400000167,119.45409140000993,119.57084400000167,119.55415480000374,None,c,1,1.1026629000116372,119.55415480000374,None,120.68841899999825,None,,,,,,,,,,,,,,,,,,,,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,1.424,2.038,121.08870970000862,None,121.62662490000366,122.13939389999723,122.12272220000159,122.23948350000137,122.12272220000159,122.23948350000137,122.22278510000615,None,c,1,0.9137680999992881,122.22278510000615,None,123.15679470000032,None,,,,,,,,,,,,,,,,,,,,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,0,10,10,11,,,,,,,,,,,,,,,,,,,,,,,,,1.757,1.8,123.55709899999783,None,124.0965079000016,124.60785700000997,124.59118060000765,124.7079373000015,124.59118060000765,124.7079373000015,124.69121260000975,None,m,0,0.9893960000044899,124.69121260000975,None,125.71328380001069,None,,,,,,,,,,,,,,,,,,,,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,0,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,1.633,2.462,126.12583630000881,None,126.66562040000281,127.1763598999969,127.15973369999847,127.27645070001017,127.15973369999847,127.27645070001017,127.25970330000564,None,c,0,1.2209265999990748,127.25970330000564,None,128.50932569999713,None,,,,,,,,,,,,,,,,,,,,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,0,0,0,0,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,132.46366419999686,None,1.536,1.763,135.97825790000206,None,,,,,,,,,,,,,,,,128.9111653,None,0.014560089985025115,0.5128751899901545,136.60527739999816,137.1169280000031,0.5031872199906502,1.0034250199969392,137.1002823000017,137.2169339000102,137.1002823000017,137.2169339000102,137.20027430000482,None,None,0,137.20027430000482,None,,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,0,1,1,10,,,,,,,,,,,,,,,,,,,,,1.541,2.231,138.85689640000055,None,,,,,,,,,,,,,,,,,,,,139.39617340000405,139.9022554999974,0.511028869994334,1.0114362699969206,139.88553610000235,140.00285350000195,139.88553610000235,140.00285350000195,139.9855921999988,None,None,0,139.9855921999988,None,,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,0,0,0,0,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,1.698,1.53,141.6407956000039,None,,,,,,,,,,,,,,,,,,,,142.1825286000094,142.687617100004,0.5101681700034533,1.0104039700090652,142.6709467000037,142.77093779999996,142.6709467000037,142.77093779999996,142.77093779999996,None,None,0,142.77093779999996,None,,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,,,,,0,3,3,7,,,,,,,,,,,,,,,,,,,,,1.614,1.602,144.58003270000336,None,,,,,,,,,,,,,,,,,,,,145.12145810000948,145.62304479999875,0.5024672699946677,1.002756469984888,145.6063559000031,145.72322729999723,145.6063559000031,145.72322729999723,145.70639940000547,None,m,1,145.70639940000547,None,1.4621429999970132,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,0,4,4,8,,,,,,,,,,,,,,,,,,,,,1.573,1.6,147.29712420000578,None,,,,,,,,,,,,,,,,,,,,147.83961049999925,148.34183970000595,0.5048322700022254,1.0050206699961564,148.32510950000142,148.4417400000093,148.32510950000142,148.4417400000093,148.42503959999885,None,c,1,148.42503959999885,None,1.44747900000948,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,0,5,5,11,,,,,,,,,,,,,,,,,,,,,1.789,1.569,149.99898820000817,None,,,,,,,,,,,,,,,,,,,,150.55351209999935,151.06029039999703,0.5132392599916784,1.01372265999089,151.04360270001052,151.16035830001056,151.04360270001052,151.16035830001056,151.14363740000408,None,c,1,151.14363740000408,None,1.3370426000037696,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,0,6,6,9,,,,,,,,,,,,,,,,,,,,,1.77,2.413,152.61899660000927,None,,,,,,,,,,,,,,,,,,,,153.16004430000612,153.66218500000832,0.5024540700105717,1.002764870019746,153.64549999999872,153.74551970000903,153.64549999999872,153.74551970000903,153.74551970000903,None,c,1,153.74551970000903,None,1.727064299993799,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,0,7,7,4,,,,,,,,,,,,,,,,,,,,,1.459,1.69,155.6031023000105,None,,,,,,,,,,,,,,,,,,,,156.14172549999785,156.64765080000507,0.5105471699935151,1.011373769986676,156.63099499999953,156.74768250000488,156.63099499999953,156.74768250000488,156.7310460000008,None,c,1,156.7310460000008,None,1.2695014999917476,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,,,,,0,8,8,5,,,,,,,,,,,,,,,,,,,,,1.421,2.284,158.13926910000737,None,,,,,,,,,,,,,,,,,,,,158.67771370000264,159.1828341000073,0.5078198699775385,1.0084038699860685,159.16615679999813,159.28286770000705,159.16615679999813,159.28286770000705,159.26618659999804,None,None,0,159.26618659999804,None,,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,,,,,0,9,9,6,,,,,,,,,,,,,,,,,,,,,1.545,2.322,160.80592710000928,None,,,,,,,,,,,,,,,,,,,,161.34656240000913,161.85141850000946,0.508843670002534,1.0091591700038407,161.83472490000713,161.9347861999995,161.83472490000713,161.9347861999995,161.9347861999995,None,m,1,161.9347861999995,None,1.2336378000036348,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,0,0,0,0,,,,,0,10,10,2,,,,,,,,,,,,,,,,,,,,,1.721,1.806,163.29199640000297,None,,,,,,,,,,,,,,,,,,,,163.8315874000109,164.33669100000407,0.5095853699895088,1.009973969994462,164.32003380000242,164.43658370000776,164.32003380000242,164.43658370000776,164.41987250000238,None,m,1,164.41987250000238,None,1.404508599996916,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,0,11,11,0,,,,,,,,,,,,,,,,,,,,,1.751,1.359,165.9607382999966,None,,,,,,,,,,,,,,,,,,,,166.50025930000993,167.00513859999774,0.5076080699800514,1.0078647699847352,166.98844010000175,167.08850430000166,166.98844010000175,167.08850430000166,167.08850430000166,None,c,1,167.08850430000166,None,1.0242156999884173,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,1,0,12,0,,,,,,,,,,,,,,,,,,,,,1.47,1.72,168.24890859999869,None,,,,,,,,,,,,,,,,,,,,168.80139269999927,169.30680600000778,0.5117202600085875,1.0126001600001473,169.29013829999894,169.3902087000024,169.29013829999894,169.3902087000024,169.3902087000024,None,c,1,169.3902087000024,None,0.6905832000047667,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,,,,,1,1,13,7,,,,,,,,,,,,,,,,,,,,,1.74,2.414,170.2172045000043,None,,,,,,,,,,,,,,,,,,,,170.75647340000432,171.2582362000103,0.503950669997721,1.0048060699919006,171.24154879999696,171.3582851000101,171.24154879999696,171.3582851000101,171.34158049999678,None,m,1,171.34158049999678,None,1.091118500000448,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,1,2,14,9,,,,,,,,,,,,,,,,,,,,,1.505,1.772,172.5689398000104,None,,,,,,,,,,,,,,,,,,,,173.1070696000097,173.60990239999956,0.5033165700006066,1.0036442699929466,173.5932468000101,173.69326280000678,173.5932468000101,173.69326280000678,173.69326280000678,None,c,1,173.69326280000678,None,0.8831594000075711,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,0,0,0,0,,,,,1,3,15,2,,,,,,,,,,,,,,,,,,,,,1.554,1.786,174.70033059999696,None,,,,,,,,,,,,,,,,,,,,175.2407693999994,175.74480960000074,0.507487669980037,1.0076742699748138,175.7281634000101,175.8448725000053,175.7281634000101,175.8448725000053,175.82817839999916,None,m,1,175.82817839999916,None,0.9722161999961827,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,1,4,16,11,,,,,,,,,,,,,,,,,,,,,1.688,1.639,176.93520340000396,None,,,,,,,,,,,,,,,,,,,,177.47265219999827,177.979831500008,0.5112985699961428,1.0114692699862644,177.96315320000576,178.07999930001097,177.96315320000576,178.07999930001097,178.0633119999984,None,c,1,178.0633119999984,None,1.58511770000041,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,0,0,0,0,,,,,1,5,17,3,,,,,,,,,,,,,,,,,,,,,1.477,2.271,179.77026000000478,None,,,,,,,,,,,,,,,,,,,,180.3105280000018,180.8151085999998,0.5076425700244727,1.0079311700246762,180.7984712000034,180.8984935000044,180.7984712000034,180.8984935000044,180.8984935000044,None,m,1,180.8984935000044,None,1.2302697999984957,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,1,6,18,4,,,,,,,,,,,,,,,,,,,,,1.62,2.074,182.25986710000143,None,,,,,,,,,,,,,,,,,,,,182.79875580000225,183.3002550000092,0.5032879699865589,1.0035141699772794,183.28361120000773,183.4002976000047,183.28361120000773,183.4002976000047,183.38372330000857,None,c,1,183.38372330000857,None,0.7128213999967556,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,,,,,1,7,19,6,,,,,,,,,,,,,,,,,,,,,1.643,1.345,184.2255456999992,None,,,,,,,,,,,,,,,,,,,,184.76380090000748,185.26836060000642,0.5070527700008824,1.007567469991045,185.25164360000053,185.35170769999968,185.25164360000053,185.35170769999968,185.35170769999968,None,c,0,185.35170769999968,None,0.9527884999988601,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,0,0,0,0,,,,,1,8,20,1,,,,,,,,,,,,,,,,,,,,,1.641,1.876,186.4426613000105,None,,,,,,,,,,,,,,,,,,,,186.98412429999735,187.4866059000051,0.5048849700251594,1.0053785700147273,187.4699399000092,187.58663380000507,187.4699399000092,187.58663380000507,187.56995689999894,None,m,1,187.56995689999894,None,1.4064752999984194,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,,,,,1,9,21,5,,,,,,,,,,,,,,,,,,,,,1.781,1.737,189.1099516999966,None,,,,,,,,,,,,,,,,,,,,189.65118320001056,190.1551879000035,0.5078832699800842,1.0081947699800367,190.13852020000922,190.2552330000035,190.13852020000922,190.2552330000035,190.23857190000126,None,m,1,190.23857190000126,None,1.3778757999971276,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,1,10,22,10,,,,,,,,,,,,,,,,,,,,,1.498,2.124,191.7505613000103,None,,,,,,,,,,,,,,,,,,,,192.28757909999695,192.79043400000955,0.5039062700088834,1.004489070008276,192.77374810000765,192.8910157000064,192.77374810000765,192.8910157000064,192.87378370000806,None,c,1,192.87378370000806,None,0.7911027999944054,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,1,11,23,8,,,,,,,,,,,,,,,,,,,,,1.635,1.738,193.79843650000112,None,,,,,,,,,,,,,,,,,,,,194.34060160000809,194.8419314000057,0.5024744699912844,1.0027969699876849,194.82523290000972,194.94197100000747,194.82523290000972,194.94197100000747,194.92528999999922,None,c,1,194.92528999999922,None,1.203121500002453,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,0,0,0,0,,,,,2,0,24,1,,,,,,,,,,,,,,,,,,,,,1.622,2.405,196.26553540000168,None,,,,,,,,,,,,,,,,,,,,196.80590050001047,197.31039730001066,0.5061102699983167,1.0063725700019859,197.29388560001098,197.4107581999997,197.29388560001098,197.4107581999997,197.39395860000513,None,m,1,197.39395860000513,None,1.0225263000029372,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,,,,,2,1,25,7,,,,,,,,,,,,,,,,,,,,,1.413,1.608,198.55217200001061,None,,,,,,,,,,,,,,,,,,,,199.1022232999967,199.61259440000867,0.5032685700134607,1.0035395700106164,199.59537200001068,199.712116900002,199.59537200001068,199.712116900002,199.69540979999874,None,None,0,199.69540979999874,None,,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,2,2,26,0,,,,,,,,,,,,,,,,,,,,,1.543,2.061,201.21816519999993,None,,,,,,,,,,,,,,,,,,,,201.78482939999958,202.29779170000984,0.5072325599903706,1.0080970599810826,202.28008189999673,202.38075009999739,202.28008189999673,202.38075009999739,202.38075009999739,None,c,1,202.38075009999739,None,0.77170379999734,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,2,3,27,9,,,,,,,,,,,,,,,,,,,,,1.634,1.754,203.28762080000888,None,,,,,,,,,,,,,,,,,,,,203.82559410000977,204.3321305999998,0.5114691700000549,1.0117934699956095,204.31540649999806,204.4154772000038,204.31540649999806,204.4154772000038,204.4154772000038,None,c,1,204.4154772000038,None,0.6249915999942459,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,2,4,28,8,,,,,,,,,,,,,,,,,,,,,1.776,2.055,205.17241440000362,None,,,,,,,,,,,,,,,,,,,,205.7146483999968,206.21680550000747,0.5048857700021472,1.0051893700001528,206.20015299999795,206.31684539999696,206.20015299999795,206.31684539999696,206.30019530000573,None,c,1,206.30019530000573,None,1.3002297000057297,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,0,0,0,0,,,,,2,5,29,2,,,,,,,,,,,,,,,,,,,,,1.646,1.862,207.72419350000564,None,,,,,,,,,,,,,,,,,,,,208.27918969999882,208.7853524000093,0.5121773599967128,1.0130122599948663,208.76869199999783,208.88537190000352,208.76869199999783,208.88537190000352,208.86870330000238,None,m,1,208.86870330000238,None,1.0038678999990225,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,0,0,0,0,,,,,2,6,30,3,,,,,,,,,,,,,,,,,,,,,1.415,1.455,210.01063859999704,None,,,,,,,,,,,,,,,,,,,,210.5509280999977,211.05363809999835,0.5036518699926091,1.0039159699808806,211.03699150000466,211.13704339999822,211.03699150000466,211.13704339999822,211.13704339999822,None,m,1,211.13704339999822,None,1.1514308000041638,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,2,7,31,11,,,,,,,,,,,,,,,,,,,,,1.508,1.504,212.41058799999882,None,,,,,,,,,,,,,,,,,,,,212.96535009999934,213.47200190000876,0.5141783599974588,1.0144791600032477,213.45538670000678,213.57210810000834,213.45538670000678,213.57210810000834,213.55552130000433,None,c,1,213.55552130000433,None,1.1969564000028186,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,2,8,32,4,,,,,,,,,,,,,,,,,,,,,1.551,1.67,214.88013900000078,None,,,,,,,,,,,,,,,,,,,,215.4197955999989,215.9238034000009,0.5062794699770166,1.0065775699767983,215.90716250000696,216.0238498000108,215.90716250000696,216.0238498000108,216.00719200000458,None,m,0,216.00719200000458,None,1.1612399000005098,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,2,9,33,10,,,,,,,,,,,,,,,,,,,,,1.48,2.351,217.29756669999915,None,,,,,,,,,,,,,,,,,,,,217.8355950999976,218.34222669999872,0.5117345699982252,1.0120674700010568,218.32553950000147,218.44228000000294,218.32553950000147,218.44228000000294,218.42556400000467,None,c,1,218.42556400000467,None,0.5349406000023009,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,,,,,2,10,34,5,,,,,,,,,,,,,,,,,,,,,1.403,2.24,219.08249950000027,None,,,,,,,,,,,,,,,,,,,,219.62931509999908,220.14355410001008,0.5050729700014926,1.005326669997885,220.1102014000062,220.21022540000558,220.1102014000062,220.21022540000558,220.21022540000558,None,m,1,220.21022540000558,None,0.7182445000071311,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,,,,,2,11,35,6,,,,,,,,,,,,,,,,,,,,,1.758,2.158,221.05113069999788,None,,,,,,,,,,,,,,,,,,,,221.58955160000187,222.09497250001004,0.5075075700151501,1.0076984700135654,222.0783381000074,222.17833840000094,222.0783381000074,222.17833840000094,222.17833840000094,None,c,0,222.17833840000094,None,0.6540988999913679,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,3,0,36,8,,,,,,,,,,,,,,,,,,,,,1.677,1.269,222.96821869999985,None,,,,,,,,,,,,,,,,,,,,223.5104652000009,224.01299680001102,0.5056746700138319,1.005891970009543,223.9963904000033,224.11305830000492,223.9963904000033,224.11305830000492,224.09637670000666,None,None,0,224.09637670000666,None,,,,,,,,p162,2022_Apr_14_1114,training+cueing,2021.1.4,59.720995452934794,
