Image,Name,Face,CorrAns,Match,Face_onset,CResponse_onset,IResponse_onset,Match.thisRepN,Match.thisTrialN,Match.thisN,Match.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,p1.started,p1.stopped,MatchInstructions.started,MatchInstructions.stopped,Name1.started,Name1.stopped,Face_Relevance.started,Face_Relevance.stopped,MismatchInstructions.started,MismatchInstructions.stopped,Rest_trainingInstruct.started,Rest_trainingInstruct.stopped,next8.keys,next8.rt,next8.started,next8.stopped,Ready.started,Ready.stopped,delay_one_picked,delay_two_picked,blank0.started,blank0.stopped,FixationCross1.started,FixationCross1.stopped,Name3.started,Name3.stopped,Face_Relevance3.started,Face_Relevance3.stopped,responseTime.started,responseTime.stopped,resp.keys,resp.corr,resp.started,resp.stopped,Accuracy.started,Accuracy.stopped,resp.rt,questions.started,questions.stopped,p2.started,p2.stopped,FixationCross3.started,FixationCross3.stopped,port_Face_onset.started,port_Face_onset.stopped,Name4.started,Name4.stopped,Face_Relevance4.started,Face_Relevance4.stopped,responseTime2.started,responseTime2.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,p3.started,p3.stopped,Finish.started,Finish.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
Stranger.png,Stranger,,,,,,,0,0,0,2,,,,,,,,,,,,,15.67899899999611,None,0.008537810062989593,0.5340336100198328,17.67417289991863,None,19.83925489988178,None,19.83925489988178,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,p2,2022_Mar_10_1321,training+cueing,2021.1.4,59.95006153952082,
Friend.png,Friend,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,39.73086229991168,None,39.73086229991168,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,p2,2022_Mar_10_1321,training+cueing,2021.1.4,59.95006153952082,
Self.png,You,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,59.73077389993705,None,59.73077389993705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,p2,2022_Mar_10_1321,training+cueing,2021.1.4,59.95006153952082,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,79.6860289000906,None,108.90707729989663,None,space,9.698028800077736,2.0081209300551564,None,120.61556380009279,None,1.732,1.449,123.63154820003547,None,124.2607193000149,124.76850200002082,124.75185439991765,124.86856459989212,124.75185439991765,124.86856459989212,124.85188889992423,None,None,0,124.85188889992423,None,126.58521969988942,None,,,,,,,,,,,,,,,,,,,,,,,,,f,,p2,2022_Mar_10_1321,training+cueing,2021.1.4,59.95006153952082,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,1.446,2.236,126.98677499988116,None,127.51628259988502,128.020833699964,128.0041783999186,128.12089490005746,128.0041783999186,128.12089490005746,128.10422559990548,None,None,0,128.10422559990548,None,129.55530410003848,None,,,,,,,,,,,,,,,,,,,,,,,,,f,,p2,2022_Mar_10_1321,training+cueing,2021.1.4,59.95006153952082,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,1.538,1.6,129.9555772000458,None,130.49254080001265,131.00635519996285,130.98969369987026,131.10638949996792,130.98969369987026,131.10638949996792,131.089709199965,None,None,0,131.089709199965,None,132.64087009988725,None,,,,,,,,,,,,,,,,,,,,,,,,,f,,p2,2022_Mar_10_1321,training+cueing,2021.1.4,59.95006153952082,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,1.715,1.466,133.0411358999554,None,133.5707835999783,134.0752075999044,134.05851490003988,134.1752430999186,134.05851490003988,134.1752430999186,134.15854729991406,None,None,0,134.15854729991406,None,135.87703289999627,None,,,,,,,,,,,,,,,,,,,,,,,,,f,,p2,2022_Mar_10_1321,training+cueing,2021.1.4,59.95006153952082,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1.655,1.722,136.2768756998703,None,136.81540119997226,137.32755329995416,137.31089089997113,137.41095239995047,137.31089089997113,137.41095239995047,137.41095239995047,None,c,1,137.41095239995047,None,138.34324100008234,None,0.906821700045839,,,,,,,,,,,,,,,,,,,,,,,,f,,p2,2022_Mar_10_1321,training+cueing,2021.1.4,59.95006153952082,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,0,5,5,11,,,,,,,,,,,,,,,,,,,,,,,,,1.64,1.338,138.7453737000469,None,139.28918890003115,139.7959942999296,139.7793066999875,139.89602370001376,139.7793066999875,139.89602370001376,139.87936139991507,None,None,0,139.87936139991507,None,141.5292895999737,None,,,,,,,,,,,,,,,,,,,,,,,,,f,,p2,2022_Mar_10_1321,training+cueing,2021.1.4,59.95006153952082,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,0,0,0,0,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,1.619,1.907,141.93087049992755,None,142.4666995999869,142.98164479993284,142.96492709987797,143.0649909998756,142.96492709987797,143.0649909998756,143.0649909998756,None,m,1,143.0649909998756,None,144.56494880001992,None,1.4768289001658559,,,,,,,,,,,,,,,,,,,,,,,,f,,p2,2022_Mar_10_1321,training+cueing,2021.1.4,59.95006153952082,
