Image,Name,Face,CorrAns,Match,Face_onset,CResponse_onset,IResponse_onset,Match.thisRepN,Match.thisTrialN,Match.thisN,Match.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,p1.started,p1.stopped,MatchInstructions.started,MatchInstructions.stopped,Name1.started,Name1.stopped,Face_Relevance.started,Face_Relevance.stopped,MismatchInstructions.started,MismatchInstructions.stopped,Rest_trainingInstruct.started,Rest_trainingInstruct.stopped,next8.keys,next8.rt,next8.started,next8.stopped,Ready.started,Ready.stopped,delay_one_picked,delay_two_picked,blank0.started,blank0.stopped,FixationCross1.started,FixationCross1.stopped,Name3.started,Name3.stopped,Face_Relevance3.started,Face_Relevance3.stopped,responseTime.started,responseTime.stopped,resp.keys,resp.corr,resp.started,resp.stopped,Accuracy.started,Accuracy.stopped,resp.rt,questions.started,questions.stopped,p2.started,p2.stopped,FixationCross3.started,FixationCross3.stopped,port_Face_onset.started,port_Face_onset.stopped,Name4.started,Name4.stopped,Face_Relevance4.started,Face_Relevance4.stopped,responseTime2.started,responseTime2.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,p3.started,p3.stopped,Finish.started,Finish.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
Friend.png,Friend,,,,,,,0,0,0,1,,,,,,,,,,,,,17.175023999996483,None,0.005427599884569645,0.5287916999077424,26.436114500043914,None,42.16602020000573,None,42.16602020000573,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p27,2022_May_20_1623,training+cueing,2021.1.4,59.94711465752226,
Self.png,You,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,62.07260180008598,None,62.07260180008598,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p27,2022_May_20_1623,training+cueing,2021.1.4,59.94711465752226,
Stranger.png,Stranger,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,82.06739430001471,None,82.06739430001471,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p27,2022_May_20_1623,training+cueing,2021.1.4,59.94711465752226,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,102.02679400006309,None,149.71112130000256,None,space,-0.3393224000465125,2.008162949932739,None,151.712618199992,None,1.641,2.064,154.72978799999692,None,155.35691259999294,155.86550910002552,155.84883570007514,155.96582710009534,155.84883570007514,155.96582710009534,155.94912200002,None,None,0,155.94912200002,None,157.59829730005004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,p27,2022_May_20_1623,training+cueing,2021.1.4,59.94711465752226,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,1.708,1.26,158.00032510003075,None,158.53312869998626,159.03447419998702,159.0178087000968,159.13448580005206,159.0178087000968,159.13448580005206,159.11779819999356,None,None,0,159.11779819999356,None,160.83576980000362,None,,,,,,,,,,,,,,,,,,,,,,,,,,,p27,2022_May_20_1623,training+cueing,2021.1.4,59.94711465752226,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,0,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,1.515,2.147,161.23619239998516,None,161.76845050009433,162.27013860002626,162.25342950003687,162.3701916000573,162.25342950003687,162.3701916000573,162.3534576999955,None,c,1,162.3534576999955,None,163.21436610003002,None,0.8273454000009224,,,,,,,,,,,,,,,,,,,,,,,,,,p27,2022_May_20_1623,training+cueing,2021.1.4,59.94711465752226,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1.696,2.138,163.62120440008584,None,164.15744239999913,164.67180630005896,164.65520420006942,164.75526050000917,164.65520420006942,164.75526050000917,164.75526050000917,None,m,1,164.75526050000917,None,165.5224510000553,None,0.7452518000500277,,,,,,,,,,,,,,,,,,,,,,,,,,p27,2022_May_20_1623,training+cueing,2021.1.4,59.94711465752226,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,1.635,1.438,165.92343060008716,None,166.46568300004583,166.97349070000928,166.9568556000013,167.07354460004717,166.9568556000013,167.07354460004717,167.05690490000416,None,c,1,167.05690490000416,None,168.27480210002977,None,1.1797256000572816,,,,,,,,,,,,,,,,,,,,,,,,,,p27,2022_May_20_1623,training+cueing,2021.1.4,59.94711465752226,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,1.668,1.376,168.67496020009276,None,169.21008350001648,169.72553400008474,169.70885420008563,169.80889190000016,169.70885420008563,169.80889190000016,169.80889190000016,None,m,1,169.80889190000016,None,170.52821300004143,None,0.6998539000051096,,,,,,,,,,,,,,,,,,,,,,,,,,p27,2022_May_20_1623,training+cueing,2021.1.4,59.94711465752226,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,1.482,1.242,170.9432104000589,None,171.48117420007475,171.9938351000892,171.97715610009618,172.09386250004172,171.97715610009618,172.09386250004172,172.07721420004964,None,None,0,172.07721420004964,None,173.55972110002767,None,,,,,,,,,,,,,,,,,,,,,,,,,,,p27,2022_May_20_1623,training+cueing,2021.1.4,59.94711465752226,
