Image,Name,Face,CorrAns,Match,Face_onset,CResponse_onset,IResponse_onset,Match.thisRepN,Match.thisTrialN,Match.thisN,Match.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,p1.started,p1.stopped,MatchInstructions.started,MatchInstructions.stopped,Name1.started,Name1.stopped,Face_Relevance.started,Face_Relevance.stopped,MismatchInstructions.started,MismatchInstructions.stopped,Rest_trainingInstruct.started,Rest_trainingInstruct.stopped,next8.keys,next8.rt,next8.started,next8.stopped,Ready.started,Ready.stopped,delay_one_picked,delay_two_picked,blank0.started,blank0.stopped,FixationCross1.started,FixationCross1.stopped,Name3.started,Name3.stopped,Face_Relevance3.started,Face_Relevance3.stopped,responseTime.started,responseTime.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,Accuracy.started,Accuracy.stopped,questions.started,questions.stopped,p2.started,p2.stopped,FixationCross3.started,FixationCross3.stopped,port_Face_onset.started,port_Face_onset.stopped,Name4.started,Name4.stopped,Face_Relevance4.started,Face_Relevance4.stopped,responseTime2.started,responseTime2.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,p3.started,p3.stopped,Finish.started,Finish.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
Stranger.png,Stranger,,,,,,,0,0,0,2,,,,,,,,,,,,,44.31292419997044,None,0.0019364815670996904,0.498779981629923,53.637205799808726,None,68.12264889990911,None,68.12264889990911,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,ppcc,2022-08-10_13h44.41.151,training+cueing,2022.1.3,60.011474141500926,
Friend.png,Friend,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,88.00934029999189,None,88.00934029999189,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,ppcc,2022-08-10_13h44.41.151,training+cueing,2022.1.3,60.011474141500926,
Self.png,You,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,107.97401009988971,None,107.97401009988971,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,ppcc,2022-08-10_13h44.41.151,training+cueing,2022.1.3,60.011474141500926,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,,127.92705059982836,None,155.2133256997913,None,space,17.22195879998617,2.0143909400794655,None,174.4438886998687,None,1.765,1.551,177.46380559983663,None,178.0775552999694,178.58057449990883,178.56391279981472,178.66384439985268,178.56391279981472,178.66384439985268,178.66384439985268,None,m,1,0.8267954001203179,178.66384439985268,None,179.5140401998069,None,,,,,,,,,,,,,,,,,,,,,,,,f,22,ppcc,2022-08-10_13h44.41.151,training+cueing,2022.1.3,60.011474141500926,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,1.587,1.915,179.91459800000302,None,180.44715929985978,180.94871899997815,180.93201609980315,181.04873629985377,180.93201609980315,181.04873629985377,181.04873629985377,None,c,1,0.49001369997859,181.04873629985377,None,181.56585189979523,None,,,,,,,,,,,,,,,,,,,,,,,,f,22,ppcc,2022-08-10_13h44.41.151,training+cueing,2022.1.3,60.011474141500926,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,1.786,1.544,181.96628669998609,None,182.4939868999645,183.00018479977734,182.98353530000895,183.100344899809,182.98353530000895,183.100344899809,183.08359139994718,None,c,1,0.29527619993314147,183.08359139994718,None,183.4004727997817,None,,,,,,,,,,,,,,,,,,,,,,,,f,22,ppcc,2022-08-10_13h44.41.151,training+cueing,2022.1.3,60.011474141500926,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,1.776,1.697,183.8007211999502,None,184.33210479980335,184.834893199848,184.81816459982656,184.93487429991364,184.81816459982656,184.93487429991364,184.93487429991364,None,c,0,0.5560821001417935,184.93487429991364,None,185.51853259978816,None,,,,,,,,,,,,,,,,,,,,,,,,f,22,ppcc,2022-08-10_13h44.41.151,training+cueing,2022.1.3,60.011474141500926,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1.693,2.211,185.9196736998856,None,186.44923359993845,186.9530250998214,186.93636349984445,187.03641800000332,186.93636349984445,187.03641800000332,187.03641800000332,None,c,1,1.1102126000914723,187.03641800000332,None,188.17046949989162,None,,,,,,,,,,,,,,,,,,,,,,,,f,22,ppcc,2022-08-10_13h44.41.151,training+cueing,2022.1.3,60.011474141500926,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,1.744,2.168,188.57086809980683,None,189.10505709983408,189.6049561998807,189.6049561998807,189.70499229989946,189.6049561998807,189.70499229989946,189.70499229989946,None,m,1,0.6012701001018286,189.70499229989946,None,190.33882609987631,None,,,,,,,,,,,,,,,,,,,,,,,,f,22,ppcc,2022-08-10_13h44.41.151,training+cueing,2022.1.3,60.011474141500926,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,1.735,1.874,190.7394973000046,None,191.27446519979276,191.78984979982488,191.77319909981452,191.88989439979196,191.77319909981452,191.88989439979196,191.87317269993946,None,c,1,1.0091936001554132,191.87317269993946,None,192.90733529999852,None,,,,,,,,,,,,,,,,,,,,,,,,f,22,ppcc,2022-08-10_13h44.41.151,training+cueing,2022.1.3,60.011474141500926,
