Image,Name,Face,CorrAns,Match,Face_onset,CResponse_onset,IResponse_onset,Match.thisRepN,Match.thisTrialN,Match.thisN,Match.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,p1.started,p1.stopped,MatchInstructions.started,MatchInstructions.stopped,Name1.started,Name1.stopped,Face_Relevance.started,Face_Relevance.stopped,MismatchInstructions.started,MismatchInstructions.stopped,Rest_trainingInstruct.started,Rest_trainingInstruct.stopped,next8.keys,next8.rt,next8.started,next8.stopped,Ready.started,Ready.stopped,delay_one_picked,delay_two_picked,blank0.started,blank0.stopped,FixationCross1.started,FixationCross1.stopped,Name3.started,Name3.stopped,Face_Relevance3.started,Face_Relevance3.stopped,responseTime.started,responseTime.stopped,resp.keys,resp.corr,resp.started,resp.stopped,Accuracy.started,Accuracy.stopped,resp.rt,questions.started,questions.stopped,p2.started,p2.stopped,FixationCross3.started,FixationCross3.stopped,port_Face_onset.started,port_Face_onset.stopped,Name4.started,Name4.stopped,Face_Relevance4.started,Face_Relevance4.stopped,responseTime2.started,responseTime2.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,p3.started,p3.stopped,Finish.started,Finish.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
Stranger.png,Stranger,,,,,,,0,0,0,2,,,,,,,,,,,,,26.563587700016797,None,0.00801400956697762,0.5318593096453696,41.39960160013288,None,50.926786500029266,None,50.926786500029266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,,p9,2022_Mar_11_1149,training+cueing,2021.1.4,59.82535776727825,
Friend.png,Friend,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,70.80550890020095,None,70.80550890020095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,,p9,2022_Mar_11_1149,training+cueing,2021.1.4,59.82535776727825,
Self.png,You,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,90.8149204000365,None,90.8149204000365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,,p9,2022_Mar_11_1149,training+cueing,2021.1.4,59.82535776727825,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,0,0,0,8,,,,,,,,,,,,,,,110.7500570002012,None,174.96379820001312,None,space,-0.8155486998148263,2.007926589809358,None,176.96380230016075,None,1.413,1.85,179.98135560005903,None,180.60708880005404,181.1180757000111,181.10147600015625,181.21814810018986,181.10147600015625,181.21814810018986,181.20146210002713,None,None,0,181.20146210002713,None,182.61788190016523,None,,,,,,,,,,,,,,,,,,,,,,,,,m,,p9,2022_Mar_11_1149,training+cueing,2021.1.4,59.82535776727825,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1.608,1.459,183.0196821000427,None,183.55896310019307,184.07029890012927,184.05364370020106,184.1536224000156,184.05364370020106,184.1536224000156,184.1536224000156,None,m,1,184.1536224000156,None,184.93611680017784,None,0.7634596999268979,,,,,,,,,,,,,,,,,,,,,,,,m,,p9,2022_Mar_11_1149,training+cueing,2021.1.4,59.82535776727825,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1.676,1.969,185.33784290007316,None,185.86810750002041,186.37200520001352,186.35529029997997,186.45529850013554,186.35529029997997,186.45529850013554,186.45529850013554,None,c,1,186.45529850013554,None,187.189263000153,None,0.7176062001381069,,,,,,,,,,,,,,,,,,,,,,,,m,,p9,2022_Mar_11_1149,training+cueing,2021.1.4,59.82535776727825,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,1.741,2.451,187.58968760003336,None,188.11926400009543,188.62358280015178,188.60689710010774,188.72362620010972,188.60689710010774,188.72362620010972,188.70694840000942,None,m,1,188.70694840000942,None,189.5228365000803,None,0.7861826999578625,,,,,,,,,,,,,,,,,,,,,,,,m,,p9,2022_Mar_11_1149,training+cueing,2021.1.4,59.82535776727825,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,1.412,2.47,189.92474970011972,None,190.46326000010595,190.97547439998016,190.95873150019906,191.0588217000477,190.95873150019906,191.0588217000477,191.0588217000477,None,c,0,191.0588217000477,None,192.12701090006158,None,1.042127399938181,,,,,,,,,,,,,,,,,,,,,,,,m,,p9,2022_Mar_11_1149,training+cueing,2021.1.4,59.82535776727825,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,,,,1.758,1.44,192.5264129000716,None,193.0768393999897,193.57721940008923,193.5605296001304,193.66060970001854,193.5605296001304,193.66060970001854,193.66060970001854,None,m,0,193.66060970001854,None,194.7447673000861,None,1.0643901999574155,,,,,,,,,,,,,,,,,,,,,,,,m,,p9,2022_Mar_11_1149,training+cueing,2021.1.4,59.82535776727825,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,1.461,1.58,195.14497210015543,None,195.6774838999845,196.17912330012769,196.16244370001368,196.27942560007796,196.16244370001368,196.27942560007796,196.27942560007796,None,None,0,196.27942560007796,None,197.7469287000131,None,,,,,,,,,,,,,,,,,,,,,,,,,m,,p9,2022_Mar_11_1149,training+cueing,2021.1.4,59.82535776727825,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1.616,198.14721570000984,None,198.68040160019882,199.18133440008387,199.16470510000363,199.281379400054,199.16470510000363,199.281379400054,199.2647156000603,None,m,1,199.2647156000603,None,200.11393670015968,None,0.8202061001211405,,,,,,,,,,,,,,,,,,,,,,,,m,,p9,2022_Mar_11_1149,training+cueing,2021.1.4,59.82535776727825,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,1.471,1.585,200.51559570012614,None,201.0458013000898,201.54965080018155,201.53305890015326,201.64973050006665,201.53305890015326,201.64973050006665,201.63307500001974,None,m,0,201.63307500001974,None,202.50408340012655,None,0.8519760998897254,,,,,,,,,,,,,,,,,,,,,,,,m,,p9,2022_Mar_11_1149,training+cueing,2021.1.4,59.82535776727825,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,0,0,0,0,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,1.506,1.539,202.91755730006844,None,203.4555899000261,203.9681775001809,203.9515083001461,204.06820220011286,203.9515083001461,204.06820220011286,204.05151990009472,None,None,0,204.05151990009472,None,205.56935150013305,None,,,,,,,,,,,,,,,,,,,,,,,,,m,,p9,2022_Mar_11_1149,training+cueing,2021.1.4,59.82535776727825,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,0,10,10,11,,,,,,,,,,,,,,,,,,,,,,,,,1.453,1.884,205.96960599999875,None,206.49925980018452,207.00371160008945,206.9870619000867,207.1037581001874,206.9870619000867,207.1037581001874,207.0870992001146,None,m,0,207.0870992001146,None,207.83661920018494,None,0.7259569999296218,,,,,,,,,,,,,,,,,,,,,,,,m,,p9,2022_Mar_11_1149,training+cueing,2021.1.4,59.82535776727825,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,0,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,1.537,2.453,208.23795360000804,None,208.76964489999227,209.27201190008782,209.25537150003947,209.3720876001753,209.25537150003947,209.3720876001753,209.35539830010384,None,c,1,209.35539830010384,None,210.58853289997205,None,1.209462699946016,,,,,,,,,,,,,,,,,,,,,,,,m,,p9,2022_Mar_11_1149,training+cueing,2021.1.4,59.82535776727825,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,239.61118680005893,None,1.58,2.321,243.13224220019765,None,,,,,,,,,,,,,,,,210.99003900005482,None,0.01456288993358612,0.5128250899724662,243.75650870008394,244.2646207001526,0.5043884199112654,1.004612720105797,244.24795130011626,244.34794510016218,244.24795130011626,244.34794510016218,244.34794510016218,None,c,0,1.1129349002148956,244.34794510016218,None,,,,,m,,p9,2022_Mar_11_1149,training+cueing,2021.1.4,59.82535776727825,
