Image,Name,Face,CorrAns,Match,Face_onset,CResponse_onset,IResponse_onset,Match.thisRepN,Match.thisTrialN,Match.thisN,Match.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,p1.started,p1.stopped,MatchInstructions.started,MatchInstructions.stopped,Name1.started,Name1.stopped,Face_Relevance.started,Face_Relevance.stopped,MismatchInstructions.started,MismatchInstructions.stopped,Rest_trainingInstruct.started,Rest_trainingInstruct.stopped,next8.keys,next8.rt,next8.started,next8.stopped,Ready.started,Ready.stopped,delay_one_picked,delay_two_picked,blank0.started,blank0.stopped,FixationCross1.started,FixationCross1.stopped,Name3.started,Name3.stopped,Face_Relevance3.started,Face_Relevance3.stopped,responseTime.started,responseTime.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,Accuracy.started,Accuracy.stopped,questions.started,questions.stopped,p2.started,p2.stopped,FixationCross3.started,FixationCross3.stopped,port_Face_onset.started,port_Face_onset.stopped,Name4.started,Name4.stopped,Face_Relevance4.started,Face_Relevance4.stopped,responseTime2.started,responseTime2.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,p3.started,p3.stopped,Finish.started,Finish.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
Self.png,You,,,,,,,0,0,0,0,,,,,,,,,,,,,17.2942902000068,None,0.01088702998822555,0.5366301299800398,27.545482700006687,None,40.63956949999556,None,40.63956949999556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pd,2022_Apr_14_1406,training+cueing,2021.1.4,59.64042786322572,
Friend.png,Friend,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,60.538755300003686,None,60.538755300003686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pd,2022_Apr_14_1406,training+cueing,2021.1.4,59.64042786322572,
Stranger.png,Stranger,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,80.55855760000122,None,80.55855760000122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pd,2022_Apr_14_1406,training+cueing,2021.1.4,59.64042786322572,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,0,0,0,8,,,,,,,,,,,,,,,100.49852039999678,None,143.84624949999852,None,space,0.7412051999999676,2.008111769988318,None,146.59841360000428,None,1.469,1.846,149.61174730000494,None,150.2419108000031,150.7512779999961,150.73462060000747,150.85192869999446,150.73462060000747,150.85192869999446,150.85192869999446,None,m,0,1.0965983999922173,150.85192869999446,None,151.9813015999971,None,,,,,,,,,,,,,,,,,,,,,,,,,,pd,2022_Apr_14_1406,training+cueing,2021.1.4,59.64042786322572,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1.711,2.223,152.38581950000662,None,152.91871369999717,153.4198488999973,153.40324309999414,153.50324289999844,153.40324309999414,153.50324289999844,153.50324289999844,None,m,1,1.3252963999984786,153.50324289999844,None,154.85455459999503,None,,,,,,,,,,,,,,,,,,,,,,,,,,pd,2022_Apr_14_1406,training+cueing,2021.1.4,59.64042786322572,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,0,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,1.712,2.411,155.25461550000182,None,155.78879170000437,156.28862399999343,156.27194910000253,156.38883530000749,156.27194910000253,156.38883530000749,156.38883530000749,None,c,1,1.5275857000087854,156.38883530000749,None,157.93811560000177,None,,,,,,,,,,,,,,,,,,,,,,,,,,pd,2022_Apr_14_1406,training+cueing,2021.1.4,59.64042786322572,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,1.504,1.813,158.34021049999865,None,158.87619059999997,159.39086230000248,159.3741602999944,159.4909156000067,159.3741602999944,159.4909156000067,159.47420820000116,None,m,1,0.9862156000017421,159.47420820000116,None,160.49014480000187,None,,,,,,,,,,,,,,,,,,,,,,,,,,pd,2022_Apr_14_1406,training+cueing,2021.1.4,59.64042786322572,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,1.724,2.271,160.8920860000071,None,161.42789239999547,161.94271820000722,161.92598529999668,162.02611970000726,161.92598529999668,162.02611970000726,162.02611970000726,None,c,1,0.8661610999988625,162.02611970000726,None,162.9100935000024,None,,,,,,,,,,,,,,,,,,,,,,,,,,pd,2022_Apr_14_1406,training+cueing,2021.1.4,59.64042786322572,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,1.57,1.329,163.3103534999973,None,163.84305799999856,164.34443949999695,164.32777360000182,164.44447780000337,164.32777360000182,164.44447780000337,164.42776580000645,None,m,0,1.0564879000012297,164.42776580000645,None,165.51261499999964,None,,,,,,,,,,,,,,,,,,,,,,,,,,pd,2022_Apr_14_1406,training+cueing,2021.1.4,59.64042786322572,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,1.791,2.242,165.9127409000066,None,166.45830660000502,166.9629752000037,166.94632780000393,167.062986799996,166.94632780000393,167.062986799996,167.04636769999343,None,c,1,0.8219299999909708,167.04636769999343,None,167.8951861999958,None,,,,,,,,,,,,,,,,,,,,,,,,,,pd,2022_Apr_14_1406,training+cueing,2021.1.4,59.64042786322572,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,1.488,2.103,168.29736520000733,None,168.83479930000613,169.34807000000728,169.33140910000657,169.44807509999373,169.33140910000657,169.44807509999373,169.43140190000122,None,m,1,1.3488556999946013,169.43140190000122,None,170.79741749999812,None,,,,,,,,,,,,,,,,,,,,,,,,,,pd,2022_Apr_14_1406,training+cueing,2021.1.4,59.64042786322572,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,1.782,1.328,171.19950820000668,None,171.7389159000013,172.2501254999952,172.23345480000717,172.3335294999997,172.23345480000717,172.3335294999997,172.3335294999997,None,c,1,1.023012200006633,172.3335294999997,None,173.3843443000078,None,,,,,,,,,,,,,,,,,,,,,,,,,,pd,2022_Apr_14_1406,training+cueing,2021.1.4,59.64042786322572,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,1.42,2.079,173.78458350000437,None,174.31447620000108,174.8186776000075,174.80199770000763,174.9019821999973,174.80199770000763,174.9019821999973,174.9019821999973,None,m,1,1.1262884000025224,174.9019821999973,None,176.05285320000257,None,,,,,,,,,,,,,,,,,,,,,,,,,,pd,2022_Apr_14_1406,training+cueing,2021.1.4,59.64042786322572,
