Image,Name,Face,CorrAns,Match,Face_onset,CResponse_onset,IResponse_onset,Match.thisRepN,Match.thisTrialN,Match.thisN,Match.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,p1.started,p1.stopped,MatchInstructions.started,MatchInstructions.stopped,Name1.started,Name1.stopped,Face_Relevance.started,Face_Relevance.stopped,MismatchInstructions.started,MismatchInstructions.stopped,Rest_trainingInstruct.started,Rest_trainingInstruct.stopped,next8.keys,next8.rt,next8.started,next8.stopped,Ready.started,Ready.stopped,delay_one_picked,delay_two_picked,blank0.started,blank0.stopped,FixationCross1.started,FixationCross1.stopped,Name3.started,Name3.stopped,Face_Relevance3.started,Face_Relevance3.stopped,responseTime.started,responseTime.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,Accuracy.started,Accuracy.stopped,questions.started,questions.stopped,p2.started,p2.stopped,FixationCross3.started,FixationCross3.stopped,port_Face_onset.started,port_Face_onset.stopped,Name4.started,Name4.stopped,Face_Relevance4.started,Face_Relevance4.stopped,responseTime2.started,responseTime2.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response.rt,p3.started,p3.stopped,Finish.started,Finish.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,2,7,31,0,,,,,,,,,,,,,,,,,,,,,1.534,1.675,257.4081160998903,None,,,,,,,,,,,,,,,,,,,,257.94601870002225,258.44876419985667,0.5056234798394144,1.0059256795793772,258.43213470000774,258.53217419981956,258.43213470000774,258.53217419981956,258.53217419981956,None,c,1,258.53217419981956,None,0.7120869001373649,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,0,0,0,0,,,,,2,8,32,3,,,,,,,,,,,,,,,,,,,,,1.619,2.14,259.37643270008266,None,,,,,,,,,,,,,,,,,,,,259.9128911998123,260.4168592998758,0.5060185799375176,1.006329680327326,260.40020259981975,260.50019169971347,260.40020259981975,260.50019169971347,260.50019169971347,None,c,0,260.50019169971347,None,0.5359125998802483,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,2,9,33,9,,,,,,,,,,,,,,,,,,,,,1.719,1.678,261.17404939979315,None,,,,,,,,,,,,,,,,,,,,261.7135784998536,262.2181456000544,0.5093513797037303,1.009632379282266,262.20151129970327,262.30152710014954,262.20151129970327,262.30152710014954,262.30152710014954,None,c,1,262.30152710014954,None,0.622970400378108,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,,,,,2,10,34,7,,,,,,,,,,,,,,,,,,,,,1.752,1.706,263.0587307000533,None,,,,,,,,,,,,,,,,,,,,263.61733689997345,264.1196439997293,0.5055544399656355,1.0060340403579175,264.10282910009846,264.2196210999973,264.10282910009846,264.2196210999973,264.20283559989184,None,m,1,264.20283559989184,None,0.673698800150305,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,2,11,35,8,,,,,,,,,,,,,,,,,,,,,1.794,1.623,265.0092954998836,None,,,,,,,,,,,,,,,,,,,,265.5507621001452,266.05426169978455,0.5043456801213324,1.004671280272305,266.0376454000361,266.15431399969384,266.0376454000361,266.15431399969384,266.1376694999635,None,c,1,266.1376694999635,None,1.5385880996473134,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,0,0,0,0,,,,,3,0,36,1,,,,,,,,,,,,,,,,,,,,,1.463,1.793,267.811380200088,None,,,,,,,,,,,,,,,,,,,,268.3538342998363,268.85631279973313,0.5052315802313387,1.0055231801234186,268.8395883999765,268.9563696999103,268.8395883999765,268.9563696999103,268.93960969988257,None,m,1,268.93960969988257,None,0.8325710999779403,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,3,1,37,9,,,,,,,,,,,,,,,,,,,,,1.552,1.646,269.89849720010534,None,,,,,,,,,,,,,,,,,,,,270.4406472998671,270.9411352998577,0.5020180800929666,1.0025111800059676,270.92452380014583,271.0245075998828,270.92452380014583,271.0245075998828,271.0245075998828,None,c,1,271.0245075998828,None,0.6838199999183416,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,0,0,0,0,,,,,3,2,38,3,,,,,,,,,,,,,,,,,,,,,1.53,1.974,271.8322251997888,None,,,,,,,,,,,,,,,,,,,,272.36871969979256,272.87587590003386,0.5127035798504949,1.0137914796359837,272.8591607999988,272.95920589985326,272.8591607999988,272.95920589985326,272.95920589985326,None,c,0,272.95920589985326,None,0.6690911999903619,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,0,0,0,0,,,,,3,3,39,2,,,,,,,,,,,,,,,,,,,,,1.483,1.395,273.76826069969684,None,,,,,,,,,,,,,,,,,,,,274.32875509979203,274.84415220003575,0.5146179399453104,1.0147753399796784,274.82754339976236,274.94410579977557,274.82754339976236,274.94410579977557,274.9277264997363,None,m,1,274.9277264997363,None,0.8124966998584569,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,3,4,40,4,,,,,,,,,,,,,,,,,,,,,1.417,1.342,275.86813100008294,None,,,,,,,,,,,,,,,,,,,,276.4087093998678,276.9120686999522,0.504834879655391,1.0051803798414767,276.89547129999846,277.0121565000154,276.89547129999846,277.0121565000154,276.9955067001283,None,c,1,276.9955067001283,None,1.2407885999418795,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,3,5,41,11,,,,,,,,,,,,,,,,,,,,,1.526,1.226,278.37067630002275,None,,,,,,,,,,,,,,,,,,,,278.9179342999123,279.4305489999242,0.5087134796194732,1.0089889797382057,279.41394290002063,279.5306087001227,279.41394290002063,279.5306087001227,279.5139508000575,None,c,1,279.5139508000575,None,1.4582922998815775,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,3,6,42,10,,,,,,,,,,,,,,,,,,,,,1.791,1.4,281.1042919997126,None,,,,,,,,,,,,,,,,,,,,281.6462348997593,282.1491880998947,0.5064575797878206,1.0067540798336267,282.13257799996063,282.249248099979,282.13257799996063,282.249248099979,282.2325971997343,None,m,0,282.2325971997343,None,1.6835174998268485,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,,,,,3,7,43,7,,,,,,,,,,,,,,,,,,,,,1.584,1.469,284.04054059972987,None,,,,,,,,,,,,,,,,,,,,284.5795426000841,285.0847134999931,0.5087734796106815,1.0090669798664749,285.06805239990354,285.18477199971676,285.06805239990354,285.18477199971676,285.16811429988593,None,m,1,285.16811429988593,None,1.212101399898529,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,3,8,44,0,,,,,,,,,,,,,,,,,,,,,1.476,1.399,286.51323710009456,None,,,,,,,,,,,,,,,,,,,,287.05331399990246,287.5531246997416,0.5005651800893247,1.000950280111283,287.5364822000265,287.636525799986,287.5364822000265,287.636525799986,287.636525799986,None,c,1,287.636525799986,None,0.4715828001499176,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,3,9,45,8,,,,,,,,,,,,,,,,,,,,,1.53,1.603,288.24290499975905,None,,,,,,,,,,,,,,,,,,,,288.78653099993244,289.2876709997654,0.5030845799483359,1.003393679857254,289.2710500000976,289.3877357998863,289.2710500000976,289.3877357998863,289.3710598000325,None,m,0,289.3710598000325,None,0.6253531998954713,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,,,,,3,10,46,6,,,,,,,,,,,,,,,,,,,,,1.438,1.6,290.1319733001292,None,,,,,,,,,,,,,,,,,,,,290.6797914998606,291.18933319998905,0.5011278800666332,1.0012782798148692,291.1726800999604,291.2726620999165,291.1726800999604,291.2726620999165,291.2726620999165,None,c,0,291.2726620999165,None,0.8675204003229737,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,,,,,3,11,47,5,,,,,,,,,,,,,,,,,,,,,1.545,2.154,292.2623080997728,None,,,,,,,,,,,,,,,,,,,,292.8055810998194,293.3072647000663,0.5033068796619773,1.0036182799376547,293.29063279973343,293.40733279986307,293.29063279973343,293.40733279986307,293.3906724001281,None,m,1,293.3906724001281,None,0.6695077996701002,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,,,,,4,0,48,6,,,,,,,,,,,,,,,,,,,,,1.415,1.921,294.1975464001298,None,,,,,,,,,,,,,,,,,,,,294.7365186000243,295.24203650001436,0.5097765792161226,1.0108299795538187,295.2252843999304,295.3253506999463,295.2252843999304,295.3253506999463,295.3253506999463,None,m,1,295.3253506999463,None,0.7511340999044478,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,4,1,49,9,,,,,,,,,,,,,,,,,,,,,1.576,1.349,296.20073439972475,None,,,,,,,,,,,,,,,,,,,,296.73992720013484,297.2434175997041,0.5065427795052528,1.0068736798129976,297.22680020006374,297.3268335000612,297.22680020006374,297.3268335000612,297.3268335000612,None,c,1,297.3268335000612,None,0.6374412002041936,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,0,0,0,0,,,,,4,2,50,2,,,,,,,,,,,,,,,,,,,,,1.749,1.814,298.10206269985065,None,,,,,,,,,,,,,,,,,,,,298.64394380012527,299.14481149986386,0.5012601795606315,1.0015985793434083,299.1281709000468,299.24488479970023,299.1281709000468,299.24488479970023,299.24488479970023,None,m,1,299.24488479970023,None,0.7033042004331946,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,4,3,51,11,,,,,,,,,,,,,,,,,,,,,1.408,1.986,300.0850410000421,None,,,,,,,,,,,,,,,,,,,,300.62441179994494,301.1296497997828,0.5083197802305222,1.0086494805291295,301.1128805000335,301.2296841000207,301.1128805000335,301.2296841000207,301.2129166997038,None,c,1,301.2129166997038,None,0.8792125000618398,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,4,4,52,4,,,,,,,,,,,,,,,,,,,,,1.792,1.926,302.2202471997589,None,,,,,,,,,,,,,,,,,,,,302.76152670010924,303.2644625999965,0.5056406799703836,1.0066550797782838,303.24784209998325,303.3653472997248,303.24784209998325,303.3653472997248,303.34847320010886,None,c,1,303.34847320010886,None,1.2399381003342569,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,0,0,0,0,,,,,4,5,53,1,,,,,,,,,,,,,,,,,,,,,1.639,2.397,304.72540850006044,None,,,,,,,,,,,,,,,,,,,,305.2633493999019,305.7662840001285,0.5051042796112597,1.0053835795260966,305.7496202001348,305.8663763999939,305.7496202001348,305.8663763999939,305.8496532998979,None,m,1,305.8496532998979,None,0.6745593999512494,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,0,0,0,0,,,,,4,6,54,3,,,,,,,,,,,,,,,,,,,,,1.749,1.442,306.65635069971904,None,,,,,,,,,,,,,,,,,,,,307.19754320010543,307.70099369995296,0.5051576802507043,1.0056541804224253,307.6843814998865,307.7844278998673,307.6843814998865,307.7844278998673,307.7844278998673,None,m,1,307.7844278998673,None,0.8678998998366296,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,4,7,55,10,,,,,,,,,,,,,,,,,,,,,1.539,1.738,308.7755938000046,None,,,,,,,,,,,,,,,,,,,,309.3156775999814,309.81923339981586,0.5061624799855053,1.0064449799247086,309.80259410012513,309.91925149969757,309.80259410012513,309.91925149969757,309.9025932997465,None,c,1,309.9025932997465,None,0.9898098004050553,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,4,8,56,8,,,,,,,,,,,,,,,,,,,,,1.537,2.432,311.02852959977463,None,,,,,,,,,,,,,,,,,,,,311.5915815997869,312.10419229976833,0.507190840318799,1.0077163404785097,312.0875581,312.2049615997821,312.0875581,312.2049615997821,312.18756840005517,None,m,0,312.18756840005517,None,0.6886745002120733,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,4,9,57,0,,,,,,,,,,,,,,,,,,,,,1.678,1.334,313.0123759000562,None,,,,,,,,,,,,,,,,,,,,313.5540408999659,314.05565680004656,0.5037062801420689,1.0039538801647723,314.0389438001439,314.13893119990826,314.0389438001439,314.13893119990826,314.13893119990826,None,c,1,314.13893119990826,None,0.99310929980129,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,,,,,4,10,58,7,,,,,,,,,,,,,,,,,,,,,1.483,2.314,315.2628580997698,None,,,,,,,,,,,,,,,,,,,,315.8148925998248,316.3240240998566,0.5027121799066663,1.0031030802056193,316.30732070002705,316.4240776998922,316.30732070002705,316.4240776998922,316.4073326997459,None,m,1,316.4073326997459,None,1.4288808000274003,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,,,,,4,11,59,5,,,,,,,,,,,,,,,,,,,,,1.75,2.304,317.9649894000031,None,,,,,,,,,,,,,,,,,,,,318.50725159980357,319.00915999989957,0.5037894798442721,1.0041037797927856,318.99252979969606,319.10919089987874,318.99252979969606,319.10919089987874,319.09257009997964,None,m,1,319.09257009997964,None,1.0315515999682248,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,5,0,60,9,,,,,,,,,,,,,,,,,,,,,1.708,1.279,320.25153449969366,None,,,,,,,,,,,,,,,,,,,,320.8002855000086,321.3109348998405,0.5039661801420152,1.0042441803961992,321.29416129970923,321.3941772999242,321.29416129970923,321.3941772999242,321.3941772999242,None,c,1,321.3941772999242,None,0.7459340998902917,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,,,,,5,1,61,5,,,,,,,,,,,,,,,,,,,,,1.578,1.711,322.2682948000729,None,,,,,,,,,,,,,,,,,,,,322.8107123998925,323.3122338000685,0.5038781799376011,1.0041403798386455,323.2956330999732,323.41230269987136,323.2956330999732,323.41230269987136,323.3956836001016,None,m,1,323.3956836001016,None,0.9043596000410616,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,5,2,62,10,,,,,,,,,,,,,,,,,,,,,1.648,1.987,324.43540209997445,None,,,,,,,,,,,,,,,,,,,,324.99127169977874,325.4972493997775,0.5117879398167133,1.012818539980799,325.48054389981553,325.59729019971564,325.48054389981553,325.59729019971564,325.5804988001473,None,m,0,325.5804988001473,None,0.7355996002443135,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,5,3,63,4,,,,,,,,,,,,,,,,,,,,,1.784,2.04,326.43751969980076,None,,,,,,,,,,,,,,,,,,,,326.97753180004656,327.4819348999299,0.5099930795840919,1.0103302798233926,327.46530500007793,327.58200779976323,327.46530500007793,327.58200779976323,327.5653309999034,None,c,1,327.5653309999034,None,0.7188197001814842,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,5,4,64,0,,,,,,,,,,,,,,,,,,,,,1.747,1.413,328.42255159979686,None,,,,,,,,,,,,,,,,,,,,328.9629007000476,329.4667548998259,0.5055974796414375,1.0058986796066165,329.45005790004507,329.5500525999814,329.45005790004507,329.5500525999814,329.5500525999814,None,c,1,329.5500525999814,None,0.5581340999342501,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,0,0,0,0,,,,,5,5,65,1,,,,,,,,,,,,,,,,,,,,,1.579,2.393,330.24021059973165,None,,,,,,,,,,,,,,,,,,,,330.78214599983767,331.2847599997185,0.5065449797548354,1.0076634800061584,331.26797639997676,331.38479029992595,331.26797639997676,331.38479029992595,331.36802709987387,None,m,1,331.36802709987387,None,0.9481863998807967,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,5,6,66,11,,,,,,,,,,,,,,,,,,,,,1.512,1.841,332.4435450998135,None,,,,,,,,,,,,,,,,,,,,332.98451429978013,333.48624899983406,0.5055290795862675,1.0059876795858145,333.4696160997264,333.58654349995777,333.4696160997264,333.58654349995777,333.56965909991413,None,c,1,333.56965909991413,None,1.002474999986589,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,5,7,67,8,,,,,,,,,,,,,,,,,,,,,1.658,2.458,334.69365879986435,None,,,,,,,,,,,,,,,,,,,,335.2320046997629,335.737963499967,0.509948680177331,1.0102143799886107,335.7213089996949,335.8379788999446,335.7213089996949,335.8379788999446,335.8213273999281,None,c,1,335.8213273999281,None,0.6386834997683764,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,0,0,0,0,,,,,5,8,68,3,,,,,,,,,,,,,,,,,,,,,1.742,1.943,336.59467120002955,None,,,,,,,,,,,,,,,,,,,,337.1455072998069,337.65595909999683,0.5058461795561016,1.0061631794087589,337.63930659973994,337.73937840014696,337.63930659973994,337.73937840014696,337.73937840014696,None,m,1,337.73937840014696,None,0.9128252002410591,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,0,0,0,0,,,,,5,9,69,2,,,,,,,,,,,,,,,,,,,,,1.728,1.437,338.78089299984276,None,,,,,,,,,,,,,,,,,,,,339.3244046997279,339.8242138000205,0.5002869800664485,1.0006525800563395,339.8075612997636,339.924298199825,339.8075612997636,339.924298199825,339.924298199825,None,m,1,339.924298199825,None,0.983890799805522,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,,,,,5,10,70,7,,,,,,,,,,,,,,,,,,,,,1.575,1.859,341.0316224996932,None,,,,,,,,,,,,,,,,,,,,341.5727623999119,342.0758881000802,0.5050149797461927,1.0052927797660232,342.0591370998882,342.1759123997763,342.0591370998882,342.1759123997763,342.1591631998308,None,None,0,342.1591631998308,None,,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,,,,,5,11,71,6,,,,,,,,,,,,,,,,,,,,,1.427,1.514,343.84892110014334,None,,,,,,,,,,,,,,,,,,,,344.391231500078,344.8947525997646,0.5056143798865378,1.0059209801256657,344.8778447001241,344.97790639987215,344.8778447001241,344.97790639987215,344.97790639987215,None,m,1,344.97790639987215,None,1.2423829999752343,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,6,0,72,4,,,,,,,,,,,,,,,,,,,,,1.406,1.961,346.35555840004236,None,,,,,,,,,,,,,,,,,,,,346.9090712997131,347.41300279973075,0.5054529402405024,1.00579444039613,347.39628330012783,347.51308899978176,347.39628330012783,347.51308899978176,347.49634059984237,None,c,1,347.49634059984237,None,1.2197162001393735,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,0,0,0,0,,,,,6,1,73,3,,,,,,,,,,,,,,,,,,,,,1.634,2.484,348.85417439974844,None,,,,,,,,,,,,,,,,,,,,349.4116748999804,349.9149914998561,0.5067498404532671,1.0070913401432335,349.89835219969973,349.9984030998312,349.89835219969973,349.9984030998312,349.9984030998312,None,m,1,349.9984030998312,None,0.9258129000663757,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,,,,,6,2,74,7,,,,,,,,,,,,,,,,,,,,,1.668,2.463,351.05525879980996,None,,,,,,,,,,,,,,,,,,,,351.59535029996186,352.0999202998355,0.5088966800831258,1.0091428798623383,352.08318269997835,352.1998731000349,352.08318269997835,352.1998731000349,352.1832775999792,None,m,1,352.1832775999792,None,1.2848528996109962,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,0,0,0,0,,,,,6,3,75,1,,,,,,,,,,,,,,,,,,,,,1.465,1.951,353.59064299985766,None,,,,,,,,,,,,,,,,,,,,354.1293616001494,354.63486839970574,0.5084010795690119,1.0089568798430264,354.6182351000607,354.7350801997818,354.6182351000607,354.7350801997818,354.7182517000474,None,m,1,354.7182517000474,None,1.1979336999356747,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,,,,,6,4,76,5,,,,,,,,,,,,,,,,,,,,,1.764,1.908,356.0430026999675,None,,,,,,,,,,,,,,,,,,,,356.5868671000935,357.08667120011523,0.49926607962697744,0.9995580799877644,357.0699877999723,357.18675549980253,357.0699877999723,357.18675549980253,357.18675549980253,None,None,0,357.18675549980253,None,,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,6,5,77,9,,,,,,,,,,,,,,,,,,,,,1.777,1.94,359.06059509981424,None,,,,,,,,,,,,,,,,,,,,359.6041065999307,360.10553919989616,0.5037991795688868,1.00425507966429,360.0888741998933,360.18888329993933,360.0888741998933,360.18888329993933,360.18888329993933,None,c,1,360.18888329993933,None,0.543223399668932,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,6,6,78,11,,,,,,,,,,,,,,,,,,,,,1.542,1.441,360.8631007997319,None,,,,,,,,,,,,,,,,,,,,361.4040079000406,361.9069678001106,0.5046237800270319,1.004934179596603,361.89015140011907,362.00687419995666,361.89015140011907,362.00687419995666,361.9901677998714,None,m,0,361.9901677998714,None,0.6298950002528727,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,6,7,79,0,,,,,,,,,,,,,,,,,,,,,1.528,2.496,362.74727699998766,None,,,,,,,,,,,,,,,,,,,,363.29003429971635,363.7917657997459,0.5033975797705352,1.0037082796916366,363.77478889981285,363.87483510002494,363.77478889981285,363.87483510002494,363.87483510002494,None,c,1,363.87483510002494,None,0.5852103997021914,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,0,0,0,0,,,,,6,8,80,2,,,,,,,,,,,,,,,,,,,,,1.582,2.077,364.5818670997396,None,,,,,,,,,,,,,,,,,,,,365.1247398997657,365.6262027998455,0.500397979747504,1.0006942795589566,365.60953760007396,365.7262451001443,365.60953760007396,365.7262451001443,365.7262451001443,None,m,1,365.7262451001443,None,0.8297398001886904,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,6,9,81,10,,,,,,,,,,,,,,,,,,,,,1.571,1.498,366.68356489995494,None,,,,,,,,,,,,,,,,,,,,367.226594499778,367.7276939000003,0.5028553800657392,1.0031550801359117,367.7109916997142,367.8277513999492,367.7109916997142,367.8277513999492,367.81099459994584,None,m,0,367.81099459994584,None,0.9212072999216616,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,6,10,82,8,,,,,,,,,,,,,,,,,,,,,1.491,2.292,368.87115619983524,None,,,,,,,,,,,,,,,,,,,,369.4116062000394,369.91261269990355,0.5018738796934485,1.0023341798223555,369.8959836997092,370.01267720013857,369.8959836997092,370.01267720013857,369.9959867997095,None,m,0,369.9959867997095,None,0.7521401001140475,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,,,,,6,11,83,6,,,,,,,,,,,,,,,,,,,,,1.766,1.525,370.88759719999507,None,,,,,,,,,,,,,,,,,,,,371.4418552001007,371.9474013997242,0.5103925401344895,1.010674939956516,371.93074679980054,372.0308082997799,371.93074679980054,372.0308082997799,372.0308082997799,None,m,1,372.0308082997799,None,0.7972293999046087,,,,,,,pz2,2022_May_09_1441,training+cueing,2021.1.4,59.9213233590678,
